Spain, 16651, 1433.37
Georgia, 14991, 1428.33
Bahrain, 13590, 1454.45
Australia, 11666, 659.223
Djibouti, 24799, 1177.87
Uruguay, 6308, 1022.16
Comoros, 21613, 1546.52
Nicaragua, 2802, 564.482
Liberia, 27823, 1102.99
Colombia, 17348, 1862.14
Iceland, 9287, 235.619
Gambia, 2963, 424.677
Israel, 13885, 1417.46
Madagascar, 9511, 897.839
Madagascar, 25764, 1116.11
France, 20870, 1106.76
Ukraine, 3659, 712.971
Armenia, 30689, 355.321
Serbia, 26132, 246.793
Georgia, 24253, 513.345
Eswatini, 25481, 1238.06
India, 5635, 1902.16
Bahamas, 14273, 670.155
Brazil, 18891, 824.353
Oman, 702, 681.451
Myanmar, 17394, 893.527
Serbia, 1214, 846.702
Uruguay, 30431, 1610.28
Angola, 25658, 1247.41
Nicaragua, 5638, 1284.64
Brazil, 11406, 226.448
Ukraine, 4354, 1889.35
Uruguay, 12922, 140.331
Mongolia, 19558, 1147.57
Armenia, 25335, 502.353
Vietnam, 16272, 1363.89
Israel, 30237, 203.249
Afghanistan, 16674, 1216.74
Slovenia, 25352, 1985.42
Serbia, 21492, 28.8876
Italy, 4870, 845.306
Israel, 17553, 332.668
Indonesia, 360, 1507.59
France, 27559, 317.789
Afghanistan, 722, 43.2203
Djibouti, 1005, 357.386
Austria, 10721, 1242.73
Dominica, 17002, 1028.53
Serbia, 30844, 1384.42
Japan, 22060, 350.888
Japan, 5164, 1020.09
Angola, 12482, 1125.28
Liberia, 22862, 1212.49
Georgia, 2848, 592.783
Germany, 15358, 1431.49
Indonesia, 4788, 668.272
Nepal, 14090, 1586.05
Iceland, 6354, 217.703
Bahamas, 26706, 257.421
Ukraine, 4802, 1047.85
France, 14168, 230.821
Costa Rica, 17178, 1089.57
Belarus, 19959, 1551.98
Colombia, 5413, 1723.85
Tajikistan, 5235, 1204.9
Chile, 6530, 1682.25
San Marino, 6493, 11.9434
Argentina, 16203, 1618.12
Madagascar, 8975, 1438.53
Nepal, 26460, 1552.1
Guinea-Bissau, 27548, 1761.14
China, 22419, 370.322
Serbia, 2444, 847.128
Slovakia, 29217, 170.879
Nepal, 5829, 394.007
Mongolia, 31047, 1635.24
Canada, 5217, 1130.38
Brazil, 8717, 752.872
Kuwait, 9580, 1250.27
Ukraine, 22745, 1690.63
Ethiopia, 21442, 1154.13
Liberia, 28919, 855.569
Madagascar, 31093, 824.414
Germany, 5218, 1355.39
Germany, 28307, 1789.32
Benin, 15221, 287.727
Azerbaijan, 3614, 351.677
Benin, 19543, 606.812
Algeria, 22161, 244.911
Argentina, 20528, 144.642
Italy, 10573, 275.155
Bangladesh, 141, 1955.18
Comoros, 18877, 697.909
Moldova, 22915, 1613.5
Aruba, 2075, 904.094
Belarus, 28015, 1866.15
Chile, 19724, 1357.76
China, 32091, 258.515
Ukraine, 21151, 1739.52
Taiwan, 25981, 268.839
South Africa, 3149, 689.225
Vanuatu, 20298, 350.463
Vanuatu, 25343, 896.563
Nepal, 25351, 1469.75
Eswatini, 19290, 839.9
Georgia, 28908, 1168.34
Yemen, 11188, 1029.93
China, 20011, 689.771
Nicaragua, 21634, 1246.38
Bhutan, 31870, 1728.22
Australia, 18717, 1301.46
Benin, 13068, 1186.13
Oman, 4149, 266.471
Iraq, 5563, 1738.55
Afghanistan, 2631, 1696.04
Italy, 25683, 455.043
Armenia, 12784, 1790.35
Liberia, 15609, 1454.87
Comoros, 31994, 1216.07
Comoros, 17899, 427.531
Armenia, 9835, 898.082
Yemen, 16517, 123.811
Georgia, 18695, 339.774
Burkina, 15351, 54.2128
Argentina, 12033, 1237.15
Uruguay, 26683, 1660.81
